case_id,pipeline_id,modality,split,case_type,severity,unknown,insufficient_evidence,method,predicted_status,source_precision,source_recall,source_f1,source_jaccard,repair_precision,repair_recall,repair_f1,repair_jaccard,cut_precision,cut_recall,cut_f1,cut_jaccard,cut_exact,cut_cost_regret,repair_cost_regret,extra_repair_actions,recertified,false_certification,false_block,abstained,false_concrete_unknown,runtime_ms,trace
text_transformer_a-development-0001,text_transformer_a,text,development,single,moderate,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.1936369999384624,0a294ebcd435e285b73d83f50c24a8fe397a1382c72f4dbe5dcef1ff46e9a5f0
text_transformer_a-development-0002,text_transformer_a,text,development,composite,severe,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.0,2.0,0.0,0,False,0.0,0.0,False,0.0,0.029446000098687364,
text_transformer_a-development-0002,text_transformer_a,text,development,composite,severe,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.0,2.0,0.0,0,False,0.0,0.0,False,0.0,0.0806430002739944,
text_transformer_a-development-0002,text_transformer_a,text,development,composite,severe,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.2094579999720736,89c355f83164daa0cbdafeeddeb790d1bbf54d30e1df7433ce20370967542cea
text_transformer_a-development-0003,text_transformer_a,text,development,clean,none,False,False,independent_if_else,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.017893999938678462,
text_transformer_a-development-0003,text_transformer_a,text,development,clean,none,False,False,typed_route_without_cut,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.018294999790668953,
text_transformer_a-development-0003,text_transformer_a,text,development,clean,none,False,False,full_h10,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.02048899978035479,a5259d9558be882d8ee13da5c6e16139d4143ff2682eca6647b376df42c896d0
text_transformer_a-development-0004,text_transformer_a,text,development,composite,moderate,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.0,2.0,0.0,0,False,0.0,0.0,False,0.0,0.043712999740819214,
text_transformer_a-development-0004,text_transformer_a,text,development,composite,moderate,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.0,2.0,0.0,0,False,0.0,0.0,False,0.0,0.06478299974332913,
text_transformer_a-development-0004,text_transformer_a,text,development,composite,moderate,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.2117710000675288,da3e65d5745314351ee62020b999ef362c6b466345510396d137b8bb175ee961
text_transformer_a-development-0005,text_transformer_a,text,development,clean,none,False,False,independent_if_else,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.019427000097493874,
text_transformer_a-development-0005,text_transformer_a,text,development,clean,none,False,False,typed_route_without_cut,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.01924699972732924,
text_transformer_a-development-0005,text_transformer_a,text,development,clean,none,False,False,full_h10,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.022392000118998112,fba5b32e50371b03be4a082d2271b6be0e9cf7b6c1c8480a85021606fc68a50e
text_transformer_a-development-0006,text_transformer_a,text,development,single,subtle,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.02770200035229209,
text_transformer_a-development-0006,text_transformer_a,text,development,single,subtle,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.07632500000909204,
text_transformer_a-development-0006,text_transformer_a,text,development,single,subtle,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.18360799958827556,fce07e16882aa2f54f912268164da4505314350cb840133b81c29288c5f18954
text_transformer_a-development-0007,text_transformer_a,text,development,composite,moderate,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.0,2.0,0.0,0,False,0.0,0.0,False,0.0,0.028835000193794258,
text_transformer_a-development-0007,text_transformer_a,text,development,composite,moderate,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.0,2.0,0.0,0,False,0.0,0.0,False,0.0,0.07099399999788147,
text_transformer_a-development-0007,text_transformer_a,text,development,composite,moderate,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.2181429999836837,18a534a032552f57311e49427f70ddec4d8f77fbcf09815aafc43b97b07f6700
text_transformer_a-development-0008,text_transformer_a,text,development,unknown_ambiguous,severe,True,True,independent_if_else,insufficient_evidence,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,0.8333333333333333,0.7142857142857143,0.2,0.5,0.28571428571428575,0.16666666666666666,0.0,39.0,4.0,2,False,0.0,0.0,True,0.0,0.041307999708806165,
text_transformer_a-development-0008,text_transformer_a,text,development,unknown_ambiguous,severe,True,True,typed_route_without_cut,insufficient_evidence,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,0.8333333333333333,0.7142857142857143,0.2,0.5,0.28571428571428575,0.16666666666666666,0.0,39.0,4.0,2,False,0.0,0.0,True,0.0,0.08767600002101972,
text_transformer_a-development-0008,text_transformer_a,text,development,unknown_ambiguous,severe,True,True,full_h10,insufficient_evidence,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,0.8333333333333333,0.7142857142857143,0.3333333333333333,0.5,0.4,0.25,0.0,36.0,4.0,2,True,0.0,0.0,True,0.0,0.2542219999668305,26bb9f70ce9e6a28018a1822085b1c50936d7dd68cde0e44430d830ea1962cb8
text_transformer_a-development-0009,text_transformer_a,text,development,composite,subtle,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.040547000025981106,
text_transformer_a-development-0009,text_transformer_a,text,development,composite,subtle,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.05409200002759462,
text_transformer_a-development-0009,text_transformer_a,text,development,composite,subtle,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.20520999987638788,b0ef37fc6e2364660deed3f38bab5efb791789731e6c72b1caea57560b3ac0e8
text_transformer_a-development-0010,text_transformer_a,text,development,single,moderate,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.023454999791283626,
text_transformer_a-development-0010,text_transformer_a,text,development,single,moderate,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.0652140001875523,
text_transformer_a-development-0010,text_transformer_a,text,development,single,moderate,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.21453699991980102,9f241f1e249bef8eb20d8722cdde2ccc14e835a9559f2ebfb57c5f0a02d83326
text_transformer_a-development-0011,text_transformer_a,text,development,single,severe,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.022593000267079333,
text_transformer_a-development-0011,text_transformer_a,text,development,single,severe,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.044053000237909146,
text_transformer_a-development-0011,text_transformer_a,text,development,single,severe,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.15208800004984369,c3b08c546f32fe9b63b40cecd197206708631c6d077e8bc2f185cad69d99e595
text_transformer_a-development-0012,text_transformer_a,text,development,unknown_ambiguous,subtle,True,True,independent_if_else,insufficient_evidence,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,0.0,4.0,4.0,1,False,0.0,0.0,True,0.0,0.028854999982286245,
text_transformer_a-development-0012,text_transformer_a,text,development,unknown_ambiguous,subtle,True,True,typed_route_without_cut,insufficient_evidence,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,0.0,4.0,4.0,1,False,0.0,0.0,True,0.0,0.061998000091989525,
text_transformer_a-development-0012,text_transformer_a,text,development,unknown_ambiguous,subtle,True,True,full_h10,insufficient_evidence,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1,True,0.0,0.0,True,0.0,0.17574399998920853,9dc740e46c55d686c6f93df450123fe20babffe08b8fb715e142b400cbe9dd95
text_transformer_a-development-0013,text_transformer_a,text,development,unknown_ambiguous,moderate,True,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.3333333333333333,0.0,19.0,0.0,0,False,0.0,0.0,False,1.0,0.025489000108791515,
text_transformer_a-development-0013,text_transformer_a,text,development,unknown_ambiguous,moderate,True,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.3333333333333333,0.0,19.0,0.0,0,False,0.0,0.0,False,1.0,0.05139799986864091,
text_transformer_a-development-0013,text_transformer_a,text,development,unknown_ambiguous,moderate,True,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.3333333333333333,0.0,19.0,0.0,0,True,0.0,0.0,False,1.0,0.16595499982940964,a99bbc4d0eb43da2375f675de89fd133091b06d4961f727671c47d9dcddd1d63
text_transformer_a-development-0014,text_transformer_a,text,development,unknown_ambiguous,severe,True,True,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0,False,0.0,0.0,False,1.0,0.020679000044765417,
text_transformer_a-development-0014,text_transformer_a,text,development,unknown_ambiguous,severe,True,True,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0,False,0.0,0.0,False,1.0,0.022723999791196547,
text_transformer_a-development-0014,text_transformer_a,text,development,unknown_ambiguous,severe,True,True,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0,True,0.0,0.0,False,1.0,0.1565769998705946,29dc70f7cef5ee6ced2aad7cc1deec2889ff0d168f25f6cb9cee13e0491024e5
text_transformer_a-development-0015,text_transformer_a,text,development,composite,subtle,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.5,0.0,1.0,0.0,0,False,0.0,0.0,False,0.0,0.02643999960127985,
text_transformer_a-development-0015,text_transformer_a,text,development,composite,subtle,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.5,0.0,1.0,0.0,0,False,0.0,0.0,False,0.0,0.07058400024106959,
text_transformer_a-development-0015,text_transformer_a,text,development,composite,subtle,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.23630799978491268,b0dd1ebc20ebb7b9283f7c34678bd442f4fd9d8b6a7e1ed0045b7f6a6d4e6e01
text_transformer_a-development-0016,text_transformer_a,text,development,single,moderate,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.035676999686984345,
text_transformer_a-development-0016,text_transformer_a,text,development,single,moderate,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.04944400006934302,
text_transformer_a-development-0016,text_transformer_a,text,development,single,moderate,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.17197599981955136,e6b789cc43c86877641eddf73ccff30ad1df770b616e0ed56f35dd36a86cd795
text_transformer_a-development-0017,text_transformer_a,text,development,clean,none,False,False,independent_if_else,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.019608000002335757,
text_transformer_a-development-0017,text_transformer_a,text,development,clean,none,False,False,typed_route_without_cut,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.01983800029847771,
text_transformer_a-development-0017,text_transformer_a,text,development,clean,none,False,False,full_h10,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.03269199987698812,6e28b56e567d891ff6cf4d7159bb31a640e5254b3aabc541fce651f7d54ef5d6
text_transformer_a-development-0018,text_transformer_a,text,development,composite,subtle,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.026901000182988355,
text_transformer_a-development-0018,text_transformer_a,text,development,composite,subtle,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.059141999827261316,
text_transformer_a-development-0018,text_transformer_a,text,development,composite,subtle,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.17787700016924646,da6cf4140abb45d747e6c385b988126fd1157ece40e4e5d0f47f3b8bd7435ac5
text_transformer_a-development-0019,text_transformer_a,text,development,clean,none,False,False,independent_if_else,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.02804400037348387,
text_transformer_a-development-0019,text_transformer_a,text,development,clean,none,False,False,typed_route_without_cut,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.030036999760341132,
text_transformer_a-development-0019,text_transformer_a,text,development,clean,none,False,False,full_h10,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.03263200005676481,58224dd9f6486aa3e099055182d8981c8d04ee6ec993fad08f376083bc7fe82a
text_transformer_a-development-0020,text_transformer_a,text,development,composite,severe,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.039124000068113673,
text_transformer_a-development-0020,text_transformer_a,text,development,composite,severe,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.08546199978809454,
text_transformer_a-development-0020,text_transformer_a,text,development,composite,severe,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.2343250002923014,20c26a613cc13eabf46d84d03f4dc5f7b1a6996c5b567a1b211cf90910b58384
text_transformer_a-development-0021,text_transformer_a,text,development,composite,subtle,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.0268310000137717,
text_transformer_a-development-0021,text_transformer_a,text,development,composite,subtle,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.05279000015434576,
text_transformer_a-development-0021,text_transformer_a,text,development,composite,subtle,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.22260300011112122,671f8ae60808d98815f23fc3ffea406aa2ea91bf510cde41f41650b2dbebfe18
text_transformer_a-development-0022,text_transformer_a,text,development,composite,moderate,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.0,6.0,0.0,0,False,0.0,0.0,False,0.0,0.043402000301284716,
text_transformer_a-development-0022,text_transformer_a,text,development,composite,moderate,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.0,6.0,0.0,0,False,0.0,0.0,False,0.0,0.06398100003934815,
text_transformer_a-development-0022,text_transformer_a,text,development,composite,moderate,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.2572079997662513,c34ea3cec4f2ef137218f8d3e123cb704a8d02ecd043c4514a0f0d1a7c313570
text_transformer_a-development-0023,text_transformer_a,text,development,composite,severe,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.0,4.0,0.0,0,False,0.0,0.0,False,0.0,0.031239000236382708,
text_transformer_a-development-0023,text_transformer_a,text,development,composite,severe,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.0,4.0,0.0,0,False,0.0,0.0,False,0.0,0.08741500005271519,
text_transformer_a-development-0023,text_transformer_a,text,development,composite,severe,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.1895890000014333,9f15a70e2460530ab83ea1046cb5106235a1cac6cf070a44edfb8b269dc1cf66
text_transformer_a-development-0024,text_transformer_a,text,development,composite,subtle,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.025026999992405763,
text_transformer_a-development-0024,text_transformer_a,text,development,composite,subtle,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.048011000217229594,
text_transformer_a-development-0024,text_transformer_a,text,development,composite,subtle,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.15310000026147463,559f2cc89b799ebc020dbf23aee63496a05302809bc05e91784ef2380dacee3c
text_transformer_a-development-0025,text_transformer_a,text,development,clean,none,False,False,independent_if_else,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.023865000002842862,
text_transformer_a-development-0025,text_transformer_a,text,development,clean,none,False,False,typed_route_without_cut,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.01788400004443247,
text_transformer_a-development-0025,text_transformer_a,text,development,clean,none,False,False,full_h10,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.021079999896755908,311d7ca6fc320aa4bc019476fa38b3d611e79e428385e3cb1d9ff2a0fb3df6a6
text_transformer_a-development-0026,text_transformer_a,text,development,composite,severe,False,False,independent_if_else,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.0,1.0,0.0,0,False,0.0,0.0,False,0.0,0.027391999992687488,
text_transformer_a-development-0026,text_transformer_a,text,development,composite,severe,False,False,typed_route_without_cut,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.0,1.0,0.0,0,False,0.0,0.0,False,0.0,0.07866899977670982,
text_transformer_a-development-0026,text_transformer_a,text,development,composite,severe,False,False,full_h10,invalid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.20520999987638788,1546e4b82d5cd8ec33dfc0317f4adda910347b163640cf105322d030627af5eb
text_transformer_a-development-0027,text_transformer_a,text,development,clean,none,False,False,independent_if_else,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.018133999674319057,
text_transformer_a-development-0027,text_transformer_a,text,development,clean,none,False,False,typed_route_without_cut,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.01839500009737094,
text_transformer_a-development-0027,text_transformer_a,text,development,clean,none,False,False,full_h10,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.020258999938960187,8397a90cbca2c1232e33026824203f43bcd575225fd188b08798da2be1dbbd40
text_transformer_a-development-0028,text_transformer_a,text,development,clean,none,False,False,independent_if_else,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.01653199979045894,
text_transformer_a-development-0028,text_transformer_a,text,development,clean,none,False,False,typed_route_without_cut,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.017243000002054032,
text_transformer_a-development-0028,text_transformer_a,text,development,clean,none,False,False,full_h10,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,True,0.0,0.0,False,0.0,0.017964000107895117,7d255a3cce85a3bee0ef06b91c91cff7ee255541c8df23e241c92c0f1b10c0f3
text_transformer_a-development-0029,text_transformer_a,text,development,clean,none,False,False,independent_if_else,valid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,False,0.0,0.0,False,0.0,0.016311000308633083,
