case_id,pipeline_id,complexity_stratum,perturbation_id,node_multiplier,edge_multiplier,human_multiplier,cost_registry_sha256,gold_cut_set,fuzzyxai_cut,baseline_cut,fuzzyxai_membership,baseline_membership,fuzzyxai_recertification,baseline_recertification,repair_baseline_recertification,false_certification,new_critical_violations
h10-c3:protocol_validation:text-news:00338,text-news,S5,node_down_edge_up,0.8,1.2,1.0,bd7fb907e7e2cdd46c7952fd5fae2bdf556ea7bb275b39286e941894f575ed68,"[[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""], [""fallback-known-4"", ""greedy-global-023"", ""optimal-pair-01""]]","[""fallback-known-4"", ""greedy-global-023"", ""optimal-pair-01""]","[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:text-news:00339,text-news,S5,node_down_edge_up,0.8,1.2,1.0,bd7fb907e7e2cdd46c7952fd5fae2bdf556ea7bb275b39286e941894f575ed68,"[[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""], [""fallback-known-4"", ""greedy-global-023"", ""optimal-pair-01""]]","[""fallback-known-4"", ""greedy-global-023"", ""optimal-pair-01""]","[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:text-news:00340,text-news,S1,node_down_edge_up,0.8,1.2,1.0,23a2f2432248979df7ec3d38fd04cf52953feb94492856e11b21651960a1a6e7,"[[""direct-0""]]","[""direct-0""]","[""direct-0""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:text-news:00341,text-news,S2,node_down_edge_up,0.8,1.2,1.0,75b1192affd971d791cacd2f07e33f4304add866ddacbf84015578105ab376c9,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:text-news:00342,text-news,S2,node_down_edge_up,0.8,1.2,1.0,75b1192affd971d791cacd2f07e33f4304add866ddacbf84015578105ab376c9,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:text-news:00343,text-news,S3,node_down_edge_up,0.8,1.2,1.0,c60cd577702f6b231f4cdee85fa6a739b34f7a9d5786b7addd1b915eb6575694,"[[""greedy-global-023"", ""greedy-single-1""], [""greedy-global-023"", ""optimal-pair-01""]]","[""greedy-global-023"", ""optimal-pair-01""]","[""greedy-global-023"", ""greedy-single-1""]",True,True,True,False,True,False,0
h10-c3:protocol_validation:text-news:00344,text-news,S3,node_down_edge_up,0.8,1.2,1.0,c60cd577702f6b231f4cdee85fa6a739b34f7a9d5786b7addd1b915eb6575694,"[[""greedy-global-023"", ""greedy-single-1""], [""greedy-global-023"", ""optimal-pair-01""]]","[""greedy-global-023"", ""optimal-pair-01""]","[""greedy-global-023"", ""greedy-single-1""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:text-news:00345,text-news,S3,node_down_edge_up,0.8,1.2,1.0,c60cd577702f6b231f4cdee85fa6a739b34f7a9d5786b7addd1b915eb6575694,"[[""greedy-global-023"", ""greedy-single-1""], [""greedy-global-023"", ""optimal-pair-01""]]","[""greedy-global-023"", ""optimal-pair-01""]","[""greedy-global-023"", ""greedy-single-1""]",True,True,True,False,True,False,0
h10-c3:protocol_validation:text-news:00346,text-news,S4,node_down_edge_up,0.8,1.2,1.0,a901a69fd30869489571b8fa186f723cf2aead7e088dae5a80b39a02fccea052,"[[""alternative-global-a""]]","[""alternative-global-a""]","[""greedy-global-023"", ""greedy-single-1""]",True,False,True,False,True,False,0
h10-c3:protocol_validation:text-news:00347,text-news,S4,node_down_edge_up,0.8,1.2,1.0,a901a69fd30869489571b8fa186f723cf2aead7e088dae5a80b39a02fccea052,"[[""alternative-global-a""]]","[""alternative-global-a""]","[""greedy-global-023"", ""greedy-single-1""]",True,False,True,False,True,False,0
h10-c3:protocol_validation:text-news:00348,text-news,S5,node_down_edge_up,0.8,1.2,1.0,bd7fb907e7e2cdd46c7952fd5fae2bdf556ea7bb275b39286e941894f575ed68,[],[],"[""greedy-global-023"", ""greedy-single-1""]",False,False,False,False,False,False,0
h10-c3:protocol_validation:text-news:00349,text-news,S5,node_down_edge_up,0.8,1.2,1.0,bd7fb907e7e2cdd46c7952fd5fae2bdf556ea7bb275b39286e941894f575ed68,"[[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""], [""fallback-known-4"", ""greedy-global-023"", ""optimal-pair-01""]]","[""fallback-known-4"", ""greedy-global-023"", ""optimal-pair-01""]","[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:text-news:00350,text-news,S1,node_down_edge_up,0.8,1.2,1.0,23a2f2432248979df7ec3d38fd04cf52953feb94492856e11b21651960a1a6e7,"[[""direct-0""]]","[""direct-0""]","[""direct-0""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:text-news:00351,text-news,S2,node_down_edge_up,0.8,1.2,1.0,75b1192affd971d791cacd2f07e33f4304add866ddacbf84015578105ab376c9,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:text-news:00352,text-news,S2,node_down_edge_up,0.8,1.2,1.0,75b1192affd971d791cacd2f07e33f4304add866ddacbf84015578105ab376c9,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:text-news:00353,text-news,S3,node_down_edge_up,0.8,1.2,1.0,c60cd577702f6b231f4cdee85fa6a739b34f7a9d5786b7addd1b915eb6575694,"[[""greedy-global-023"", ""greedy-single-1""], [""greedy-global-023"", ""optimal-pair-01""]]","[""greedy-global-023"", ""optimal-pair-01""]","[""greedy-global-023"", ""greedy-single-1""]",True,True,True,False,True,False,0
h10-c3:protocol_validation:text-news:00354,text-news,S3,node_down_edge_up,0.8,1.2,1.0,c60cd577702f6b231f4cdee85fa6a739b34f7a9d5786b7addd1b915eb6575694,"[[""greedy-global-023"", ""greedy-single-1""], [""greedy-global-023"", ""optimal-pair-01""]]","[""greedy-global-023"", ""optimal-pair-01""]","[""greedy-global-023"", ""greedy-single-1""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:text-news:00355,text-news,S3,node_down_edge_up,0.8,1.2,1.0,c60cd577702f6b231f4cdee85fa6a739b34f7a9d5786b7addd1b915eb6575694,"[[""greedy-global-023"", ""greedy-single-1""], [""greedy-global-023"", ""optimal-pair-01""]]","[""greedy-global-023"", ""optimal-pair-01""]","[""greedy-global-023"", ""greedy-single-1""]",True,True,True,False,True,False,0
h10-c3:protocol_validation:text-news:00356,text-news,S4,node_down_edge_up,0.8,1.2,1.0,a901a69fd30869489571b8fa186f723cf2aead7e088dae5a80b39a02fccea052,"[[""alternative-global-a""]]","[""alternative-global-a""]","[""greedy-global-023"", ""greedy-single-1""]",True,False,True,False,True,False,0
h10-c3:protocol_validation:text-news:00357,text-news,S4,node_down_edge_up,0.8,1.2,1.0,a901a69fd30869489571b8fa186f723cf2aead7e088dae5a80b39a02fccea052,"[[""alternative-global-a""]]","[""alternative-global-a""]","[""greedy-global-023"", ""greedy-single-1""]",True,False,True,False,True,False,0
h10-c3:protocol_validation:text-news:00358,text-news,S5,node_down_edge_up,0.8,1.2,1.0,bd7fb907e7e2cdd46c7952fd5fae2bdf556ea7bb275b39286e941894f575ed68,"[[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""], [""fallback-known-4"", ""greedy-global-023"", ""optimal-pair-01""]]","[""fallback-known-4"", ""greedy-global-023"", ""optimal-pair-01""]","[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:text-news:00359,text-news,S5,node_down_edge_up,0.8,1.2,1.0,bd7fb907e7e2cdd46c7952fd5fae2bdf556ea7bb275b39286e941894f575ed68,"[[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""], [""fallback-known-4"", ""greedy-global-023"", ""optimal-pair-01""]]","[""fallback-known-4"", ""greedy-global-023"", ""optimal-pair-01""]","[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:text-reviews:00360,text-reviews,S4,node_down_edge_up,0.8,1.2,1.0,a901a69fd30869489571b8fa186f723cf2aead7e088dae5a80b39a02fccea052,"[[""alternative-global-a""]]","[""alternative-global-a""]","[""greedy-global-023"", ""greedy-single-1""]",True,False,True,False,True,False,0
h10-c3:protocol_validation:text-reviews:00361,text-reviews,S4,node_down_edge_up,0.8,1.2,1.0,a901a69fd30869489571b8fa186f723cf2aead7e088dae5a80b39a02fccea052,"[[""alternative-global-a""]]","[""alternative-global-a""]","[""greedy-global-023"", ""greedy-single-1""]",True,False,True,False,True,False,0
h10-c3:protocol_validation:text-reviews:00362,text-reviews,S5,node_down_edge_up,0.8,1.2,1.0,bd7fb907e7e2cdd46c7952fd5fae2bdf556ea7bb275b39286e941894f575ed68,[],[],"[""greedy-global-023"", ""greedy-single-1""]",False,False,False,False,False,False,0
h10-c3:protocol_validation:text-reviews:00363,text-reviews,S5,node_down_edge_up,0.8,1.2,1.0,bd7fb907e7e2cdd46c7952fd5fae2bdf556ea7bb275b39286e941894f575ed68,"[[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""], [""fallback-known-4"", ""greedy-global-023"", ""optimal-pair-01""]]","[""fallback-known-4"", ""greedy-global-023"", ""optimal-pair-01""]","[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:text-reviews:00364,text-reviews,S1,node_down_edge_up,0.8,1.2,1.0,23a2f2432248979df7ec3d38fd04cf52953feb94492856e11b21651960a1a6e7,"[[""direct-0""]]","[""direct-0""]","[""direct-0""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:text-reviews:00365,text-reviews,S2,node_down_edge_up,0.8,1.2,1.0,75b1192affd971d791cacd2f07e33f4304add866ddacbf84015578105ab376c9,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:text-reviews:00366,text-reviews,S2,node_down_edge_up,0.8,1.2,1.0,75b1192affd971d791cacd2f07e33f4304add866ddacbf84015578105ab376c9,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:text-reviews:00367,text-reviews,S3,node_down_edge_up,0.8,1.2,1.0,c60cd577702f6b231f4cdee85fa6a739b34f7a9d5786b7addd1b915eb6575694,"[[""greedy-global-023"", ""greedy-single-1""], [""greedy-global-023"", ""optimal-pair-01""]]","[""greedy-global-023"", ""optimal-pair-01""]","[""greedy-global-023"", ""greedy-single-1""]",True,True,True,False,True,False,0
h10-c3:protocol_validation:text-reviews:00368,text-reviews,S3,node_down_edge_up,0.8,1.2,1.0,c60cd577702f6b231f4cdee85fa6a739b34f7a9d5786b7addd1b915eb6575694,"[[""greedy-global-023"", ""greedy-single-1""], [""greedy-global-023"", ""optimal-pair-01""]]","[""greedy-global-023"", ""optimal-pair-01""]","[""greedy-global-023"", ""greedy-single-1""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:text-reviews:00369,text-reviews,S3,node_down_edge_up,0.8,1.2,1.0,c60cd577702f6b231f4cdee85fa6a739b34f7a9d5786b7addd1b915eb6575694,"[[""greedy-global-023"", ""greedy-single-1""], [""greedy-global-023"", ""optimal-pair-01""]]","[""greedy-global-023"", ""optimal-pair-01""]","[""greedy-global-023"", ""greedy-single-1""]",True,True,True,False,True,False,0
h10-c3:protocol_validation:text-reviews:00370,text-reviews,S4,node_down_edge_up,0.8,1.2,1.0,a901a69fd30869489571b8fa186f723cf2aead7e088dae5a80b39a02fccea052,"[[""alternative-global-a""]]","[""alternative-global-a""]","[""greedy-global-023"", ""greedy-single-1""]",True,False,True,False,True,False,0
h10-c3:protocol_validation:text-reviews:00371,text-reviews,S4,node_down_edge_up,0.8,1.2,1.0,a901a69fd30869489571b8fa186f723cf2aead7e088dae5a80b39a02fccea052,"[[""alternative-global-a""]]","[""alternative-global-a""]","[""greedy-global-023"", ""greedy-single-1""]",True,False,True,False,True,False,0
h10-c3:protocol_validation:text-reviews:00372,text-reviews,S5,node_down_edge_up,0.8,1.2,1.0,bd7fb907e7e2cdd46c7952fd5fae2bdf556ea7bb275b39286e941894f575ed68,"[[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""], [""fallback-known-4"", ""greedy-global-023"", ""optimal-pair-01""]]","[""fallback-known-4"", ""greedy-global-023"", ""optimal-pair-01""]","[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:text-reviews:00373,text-reviews,S5,node_down_edge_up,0.8,1.2,1.0,bd7fb907e7e2cdd46c7952fd5fae2bdf556ea7bb275b39286e941894f575ed68,"[[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""], [""fallback-known-4"", ""greedy-global-023"", ""optimal-pair-01""]]","[""fallback-known-4"", ""greedy-global-023"", ""optimal-pair-01""]","[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:text-reviews:00374,text-reviews,S1,node_down_edge_up,0.8,1.2,1.0,23a2f2432248979df7ec3d38fd04cf52953feb94492856e11b21651960a1a6e7,"[[""direct-0""]]","[""direct-0""]","[""direct-0""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:text-reviews:00375,text-reviews,S2,node_down_edge_up,0.8,1.2,1.0,75b1192affd971d791cacd2f07e33f4304add866ddacbf84015578105ab376c9,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:text-reviews:00376,text-reviews,S2,node_down_edge_up,0.8,1.2,1.0,75b1192affd971d791cacd2f07e33f4304add866ddacbf84015578105ab376c9,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:text-reviews:00377,text-reviews,S3,node_down_edge_up,0.8,1.2,1.0,c60cd577702f6b231f4cdee85fa6a739b34f7a9d5786b7addd1b915eb6575694,"[[""greedy-global-023"", ""greedy-single-1""], [""greedy-global-023"", ""optimal-pair-01""]]","[""greedy-global-023"", ""optimal-pair-01""]","[""greedy-global-023"", ""greedy-single-1""]",True,True,True,False,True,False,0
h10-c3:protocol_validation:text-reviews:00378,text-reviews,S3,node_down_edge_up,0.8,1.2,1.0,c60cd577702f6b231f4cdee85fa6a739b34f7a9d5786b7addd1b915eb6575694,"[[""greedy-global-023"", ""greedy-single-1""], [""greedy-global-023"", ""optimal-pair-01""]]","[""greedy-global-023"", ""optimal-pair-01""]","[""greedy-global-023"", ""greedy-single-1""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:text-reviews:00379,text-reviews,S3,node_down_edge_up,0.8,1.2,1.0,c60cd577702f6b231f4cdee85fa6a739b34f7a9d5786b7addd1b915eb6575694,"[[""greedy-global-023"", ""greedy-single-1""], [""greedy-global-023"", ""optimal-pair-01""]]","[""greedy-global-023"", ""optimal-pair-01""]","[""greedy-global-023"", ""greedy-single-1""]",True,True,True,False,True,False,0
h10-c3:protocol_validation:text-reviews:00380,text-reviews,S4,node_down_edge_up,0.8,1.2,1.0,a901a69fd30869489571b8fa186f723cf2aead7e088dae5a80b39a02fccea052,"[[""alternative-global-a""]]","[""alternative-global-a""]","[""greedy-global-023"", ""greedy-single-1""]",True,False,True,False,True,False,0
h10-c3:protocol_validation:text-reviews:00381,text-reviews,S4,node_down_edge_up,0.8,1.2,1.0,a901a69fd30869489571b8fa186f723cf2aead7e088dae5a80b39a02fccea052,"[[""alternative-global-a""]]","[""alternative-global-a""]","[""greedy-global-023"", ""greedy-single-1""]",True,False,True,False,True,False,0
h10-c3:protocol_validation:text-reviews:00382,text-reviews,S5,node_down_edge_up,0.8,1.2,1.0,bd7fb907e7e2cdd46c7952fd5fae2bdf556ea7bb275b39286e941894f575ed68,"[[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""], [""fallback-known-4"", ""greedy-global-023"", ""optimal-pair-01""]]","[""fallback-known-4"", ""greedy-global-023"", ""optimal-pair-01""]","[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:text-reviews:00383,text-reviews,S5,node_down_edge_up,0.8,1.2,1.0,bd7fb907e7e2cdd46c7952fd5fae2bdf556ea7bb275b39286e941894f575ed68,[],[],"[""greedy-global-023"", ""greedy-single-1""]",False,False,False,False,False,False,0
h10-c3:protocol_validation:text-reviews:00384,text-reviews,S1,node_down_edge_up,0.8,1.2,1.0,23a2f2432248979df7ec3d38fd04cf52953feb94492856e11b21651960a1a6e7,"[[""direct-0""]]","[""direct-0""]","[""direct-0""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:text-reviews:00385,text-reviews,S2,node_down_edge_up,0.8,1.2,1.0,75b1192affd971d791cacd2f07e33f4304add866ddacbf84015578105ab376c9,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:text-reviews:00386,text-reviews,S2,node_down_edge_up,0.8,1.2,1.0,75b1192affd971d791cacd2f07e33f4304add866ddacbf84015578105ab376c9,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:text-reviews:00387,text-reviews,S3,node_down_edge_up,0.8,1.2,1.0,c60cd577702f6b231f4cdee85fa6a739b34f7a9d5786b7addd1b915eb6575694,"[[""greedy-global-023"", ""greedy-single-1""], [""greedy-global-023"", ""optimal-pair-01""]]","[""greedy-global-023"", ""optimal-pair-01""]","[""greedy-global-023"", ""greedy-single-1""]",True,True,True,False,True,False,0
h10-c3:protocol_validation:text-reviews:00388,text-reviews,S3,node_down_edge_up,0.8,1.2,1.0,c60cd577702f6b231f4cdee85fa6a739b34f7a9d5786b7addd1b915eb6575694,"[[""greedy-global-023"", ""greedy-single-1""], [""greedy-global-023"", ""optimal-pair-01""]]","[""greedy-global-023"", ""optimal-pair-01""]","[""greedy-global-023"", ""greedy-single-1""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:text-reviews:00389,text-reviews,S3,node_down_edge_up,0.8,1.2,1.0,c60cd577702f6b231f4cdee85fa6a739b34f7a9d5786b7addd1b915eb6575694,"[[""greedy-global-023"", ""greedy-single-1""], [""greedy-global-023"", ""optimal-pair-01""]]","[""greedy-global-023"", ""optimal-pair-01""]","[""greedy-global-023"", ""greedy-single-1""]",True,True,True,False,True,False,0
h10-c3:protocol_validation:text-reviews:00390,text-reviews,S4,node_down_edge_up,0.8,1.2,1.0,a901a69fd30869489571b8fa186f723cf2aead7e088dae5a80b39a02fccea052,"[[""alternative-global-a""]]","[""alternative-global-a""]","[""greedy-global-023"", ""greedy-single-1""]",True,False,True,False,True,False,0
h10-c3:protocol_validation:text-reviews:00391,text-reviews,S4,node_down_edge_up,0.8,1.2,1.0,a901a69fd30869489571b8fa186f723cf2aead7e088dae5a80b39a02fccea052,"[[""alternative-global-a""]]","[""alternative-global-a""]","[""greedy-global-023"", ""greedy-single-1""]",True,False,True,False,True,False,0
h10-c3:protocol_validation:text-reviews:00392,text-reviews,S5,node_down_edge_up,0.8,1.2,1.0,bd7fb907e7e2cdd46c7952fd5fae2bdf556ea7bb275b39286e941894f575ed68,"[[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""], [""fallback-known-4"", ""greedy-global-023"", ""optimal-pair-01""]]","[""fallback-known-4"", ""greedy-global-023"", ""optimal-pair-01""]","[""fallback-known-4"", ""greedy-global-023"", ""greedy-single-1""]",True,True,True,False,False,False,0
